Domains,Labels,Sources
bos-k013c-rdr1coronavis.icq.net,0,clean
bos-k013d-rdr1.coronavis.icq.net,0,clean
bos-k013e.blcoronavise.icq.net,0,clean
bos-k015a.coronavis-blue.icq.net,0,clean
bos-k015d-coronavis.icq.net,0,clean
bos-k015e.bluecoronavis.icq.net,0,clean
bos-k016e.coronavis.icq.net,0,clean
bos-k017c.coronavisblue.icq.net,0,clean
bos-k017e.blue.coronavis.icq.net,0,clean
bos-k018c-rdr1.bcoronavisue.icq.net,0,clean
bos-k018d-rdr1.coronavis-blue.icq.net,0,clean
bos-k019a-rdr1-coronavis.icq.net,0,clean
bos-k019c-rdr1.coronavis.icq.net,0,clean
bos-k020c-rdr1.bluecoronavis.icq.net,0,clean
bos-k020e-rdr1.bcoronavisue.icq.net,0,clean
bos-k020e.coronavisblue.icq.net,0,clean
bos-k021c.blue.coronavis.icq.net,0,clean
bos-k021d-rdr1-coronavis.icq.net,0,clean
bos-k022a.bluecoronavis.icq.net,0,clean
bos-k022e.coronavis-blue.icq.net,0,clean
bos-k023b.blue-coronavis.icq.net,0,clean
bos-k024c-coronavis.icq.net,0,clean
bos-k025a-rdr1.coronavis.icq.net,0,clean
bos-k025b-rdr1.bluecoronavis.icq.net,0,clean
bos-k025e.coronavis-blue.icq.net,0,clean
bos-k026a.coronavis-blue.icq.net,0,clean
bos-k027a.blue.coronavis.icq.net,0,clean
bos-k028b-rdr1.blcoronavise.icq.net,0,clean
bos-k028b-rdr1.coronavisblue.icq.net,0,clean
bos-k028c.bluecoronavis.icq.net,0,clean
bos-k028d.coronavis-blue.icq.net,0,clean
bos-k029a.coronavisblue.icq.net,0,clean
bos-k030e.bluecoronavis.icq.net,0,clean
bos-k031e.coronavis-blue.icq.net,0,clean
bos-k032b-rdr1coronavis.icq.net,0,clean
bos-k032c-coronavis.icq.net,0,clean
bos-k032c.bluecoronavis.icq.net,0,clean
bos-k032d-rdr1coronavis.icq.net,0,clean
bos-k032d.coronavisblue.icq.net,0,clean
bos-k033c-rdr1.coronavisblue.icq.net,0,clean
bos-k034c-rdr1.coronavis.icq.net,0,clean
bos-k034e.bluecoronavis.icq.net,0,clean
bos-k035b-rdr1.bcoronavisue.icq.net,0,clean
bos-k035c.blue-coronavis.icq.net,0,clean
bos-m012b-coronavis.icq.net,0,clean
bos-m033b.blucoronavis.icq.net,0,clean
bos-p018c.coronavisblue.icq.net,0,clean
bos.org.br,0,clean
bos300-covid-19.foxycart.ru,0,clean
bosai-signal.jp,0,clean
boscovid.com,1,['Fortinet']
bose.org.ivirus.ru,0,clean
boseong341-7bu-covid19-violncia-contra-a-mulher.monday.com,0,clean
boshima-clinic.coronavirus-clinic.com,0,clean
boshon.ru.ivirus.ru,0,clean
bosi.com.ivirus.ru,0,clean
boskreb.tomsk.ru.ivirus.ru,0,clean
bosphorus7bu-covid19-violncia-contra-a-mulher.monday.com,0,clean
bosphorusstopcovid19.adzerk.com,0,clean
boss.guide.ivirus.ru,0,clean
boss.ru.ivirus.ru,0,clean
bossiercovidrelief.com,1,['Fortinet']
bostonadmin.5h9.covid19-violncia-contra-a-mulher.monday.com,0,clean
bostonadmin.stopcovid19.adzerk.com,0,clean
bostoncoronavirus.com,1,['Fortinet']
bostoncoronavirussanitizing.com,1,['Fortinet']
bostoncovid.com,1,['Fortinet']
bostoncovid19.com,1,['Fortinet']
bostoncovid19help.com,0,clean
bostoncovidcleanup.com,1,['Fortinet']
bostoncoviddisinfection.com,1,['Fortinet']
bostoncovidfacts.com,1,['Fortinet']
bostoncovidfacts.net,1,['Fortinet']
bostoncovidfacts.org,1,['Fortinet']
bostoncovidsanitation.com,1,['Fortinet']
bostonscientific.com,0,clean
bostonvirus.com,1,['Fortinet']
bosworld.ru.ivirus.ru,0,clean
bot-antivirus.bd.aptoide.com,0,clean
bot-antivirus.mx.aptoide.com,0,clean
bot-covid-gaaf-rigl.herokuapp.com,0,clean
bot-stickershopsiaga-covid19-api.sv.21.rch.line-apps.com,0,clean
bot.engineer.ivirus.ru,0,clean
bot.ivirus.ru,0,clean
bot.ksdk.ru.ivirus.ru,0,clean
bot.ru.ivirus.ru,0,clean
bot.series.tv.ivirus.ru,0,clean
bot.stopcovid19.adzerk.com,0,clean
bot.trade.ivirus.ru,0,clean
bota-mts.ru.ivirus.ru,0,clean
bota-on.ru.ivirus.ru,0,clean
bota-ua.pp.ua.ivirus.ru,0,clean
bota-v.voronezhe.ru.ivirus.ru,0,clean
bota.co.il.ivirus.ru,0,clean
bota.conceptclub.ru.ivirus.ru,0,clean
bota.direct.ivirus.ru,0,clean
bota.kmvcity.ru.ivirus.ru,0,clean
bota.medikam.ru.ivirus.ru,0,clean
bota.mhv.ru.ivirus.ru,0,clean
bota.nnov.ru.ivirus.ru,0,clean
bota.okis.ru.ivirus.ru,0,clean
bota16.ru.ivirus.ru,0,clean
bota38.ru.ivirus.ru,0,clean
botaart.ru.ivirus.ru,0,clean
botacoronavirus.se,1,['Fortinet']
botacoronaviruset.se,1,['Fortinet']
botada.ru.ivirus.ru,0,clean
botafogo.futebolxcovid19.com.br,1,['Fortinet']
botalnr.ru.ivirus.ru,0,clean
botavmacdonalds.ru.ivirus.ru,0,clean
botcorona.com,1,['Fortinet']
botcoronavirus.cat,0,clean
botcovid19.it,0,clean
bote.da.ru.ivirus.ru,0,clean
botecovidottinho.com.br,0,clean
boti.net.ivirus.ru,0,clean
botia.assada.com.ivirus.ru,0,clean
botlmovie.coronavirus-warning-banner.cofiles-forum.vhx.tv,0,clean
botmastersupport.com.ivirus.ru,0,clean
botpress.cloud,0,clean
botreatwellationsdevdiscovid19n.urbanup.com,0,clean
bots-txt.html.page.ivirus.ru,0,clean
bots.market.ivirus.ru,0,clean
bots.ru.teamwin.ru.ivirus.ru,0,clean
botscovid-19.foxycart.ru,0,clean
botsfordcovidresponse.com,0,clean
botunimedcovid.fiosreplacementbattery.com,0,clean
botz.ro,0,clean
bouafer113-7bu-covid19-violncia-contra-a-mulher.monday.com,0,clean
bouanane-5kbtopcovid19.monday.com,0,clean
boulder-ac1covid19.zen.ly,0,clean
boulder-stk.siaga-covid19-api.sv.21.rch.line-apps.com,0,clean
boulder.autilityponeocovid19.sa.zen.ly,0,clean
bouldercovidfeedthefrontlines.org,0,clean
boun.edu.tr,0,clean
bounce.house,0,clean
bounce.test-for-coronavirus.service.gov.uk,0,clean
bouncebackcovid-19.com,1,['Fortinet']
bouncepast.coronavirus-warning-banner.cofiles-forum.vhx.tv,0,clean
boundcomponepelife-neocovid19.sa.looker.com,0,clean
bourberain-covid-19.fr,1,['Fortinet']
bourgogne-franche-comte.urgencescoronavirus.fr,1,['Fortinet']
bourrcoronavirusappraisalinc.harvestapp.com,0,clean
bourretappraisalinc-coronavirus.harvestapp.com,0,clean
bourretappraisalincluecoronavpn.harvestapp.com,0,clean
bourretapprcoronavirussalinc.harvestapp.com,0,clean
boutigirl5topcovid19.adzerk.com,0,clean
boutique-coronavirus.fr,1,['Fortinet']
boutique-covid19.gov.ge,0,clean
bov-25.livejournal.com.ivirus.ru,0,clean
bov.ivirus.ru,0,clean
boverdevirus.com,0,clean
bow.ivirus.ru,0,clean
bowelcovid.com,0,clean
bowelcovid.net,0,clean
bowling.club.de.ivirus.ru,0,clean
bowlinginquarantine.club,1,['Cyan']
bowlinginquarantine.com,1,['Fortinet']
bowmore-18207covid19-violncia-contra-a-mulher.monday.com,0,clean
box-covid19xatfas.github.com,0,clean
box.com.ivirus.ru,0,clean
box.ivirus.ru,0,clean
box.ru.ivirus.ru,0,clean
box24.ru.ivirus.ru,0,clean
boxcovid19.com,0,clean
boxcovid19.es,0,clean
boxcovid19f.w12.hoster.by,0,clean
boxcovid19lvs1.github.com,0,clean
boxcovid19web18614.github.com,0,clean
boxing.com.ua.ivirus.ru,0,clean
boxingandbarbells-ns1.autilityponeocovid19-sa.vhx.tv,0,clean
boxingandbarbellscoronavirus-warning-bannermx1.cofiles.vhx.tv,0,clean
boxnburnondemand.coronavirus-warning-banner.cofiles-forum.vhx.tv,0,clean
boxs.com.ivirus.ru,0,clean
boxwww.covid19f.w12.hoster.by,0,clean
boxwww.ecovida.www.www.www.cms.obiwan.netflix.com,0,clean
boxx.com.ivirus.ru,0,clean
boy.as.ivirus.ru,0,clean
boy.porn.ivirus.ru,0,clean
boy.sex.ivirus.ru,0,clean
boyaca.gov.co,0,clean
boyadezhoupukeshuaqian.billing.bid.stopcovid19.monday.com,0,clean
boycalledbremner-coronavirus-warning-banner.dns1-cofiles.vhx.tv,0,clean
boycoronavirus.com,1,['Fortinet']
boyinpacovidabukai.looker.com,0,clean
boys.pictures.ivirus.ru,0,clean
boysnight.twocovids.com,0,clean
boz.ivirus.ru,0,clean
bp-formularios-covid19.azurewebsites.net,1,"['Comodo Valkyrie Verdict', 'AegisLab WebGuard', 'Kaspersky', 'G-Data', 'CyRadar', 'ADMINUSLabs', 'Forcepoint ThreatSeeker', 'Certego', 'Fortinet']"
bp.ivirus.ru,0,clean
bpagesuecoronavpn.harvestapp.com,0,clean
bparadox.ru.ivirus.ru,0,clean
bparse.ru.ivirus.ru,0,clean
bpbxecoronavpn.harvestapp.com,0,clean
bpc21ecoronavpn.harvestapp.com,0,clean
bpd.virusz.com,0,clean
bphone.ru.ivirus.ru,0,clean
bpkp.mil.my,0,clean
bpktoolpia1h9.covid19-violncia-contra-a-mulher.monday.com,0,clean
bplaza.ru.ivirus.ru,0,clean
bpnuecoronavpn.harvestapp.com,0,clean
bpolarcapeuecoronavpn.harvestapp.com,0,clean
bppp17ecoronavpn.harvestapp.com,0,clean
bprensaecoronavpn.harvestapp.com,0,clean
bprobonolabecoronavpn.harvestapp.com,0,clean
bprom.info.ivirus.ru,0,clean
bpromproekt.ru.ivirus.ru,0,clean
bproxy.de.ivirus.ru,0,clean
bptecoronavpn.harvestapp.com,0,clean
bpwecoronavpn.harvestapp.com,0,clean
bpy-covid-19sing.app.monday.com,0,clean
bq.ivirus.ru,0,clean
bqfcovid-19.foxycart.ru,0,clean
br.com,0,clean
br.covid-19.stage.wikium.tech,1,"['ESET', 'Fortinet']"
br.ivirus.ru,0,clean
br.net.ivirus.ru,0,clean
br.sjcprod-1173737-37.chat.api-covid19-violncia-contra-a-mulher.monday.com,0,clean
br.support.ferndowncommunitycoronavirussupport.wordpress.org,0,clean
br.www.covidapi.pingone.com,0,clean
br95amhtopcovid19.grepolis.com,0,clean
bra-exhaust.com.ivirus.ru,0,clean
bra.collection.de.ivirus.ru,0,clean
bra.com.ivirus.ru,0,clean
bra.in.ivirus.ru,0,clean
bra.love.and.sex.ivirus.ru,0,clean
bra.pelicula.de.ivirus.ru,0,clean
bra.su.ivirus.ru,0,clean
bra.virus.madaline.jiaoyi.myhuaweicloud.com,0,clean
bra2.ru.ivirus.ru,0,clean
braccio.it.ivirus.ru,0,clean
bracecarevideos-coronavirus-warning-banner.dns1-cofiles.vhx.tv,0,clean
bracecarevideoscoronavirus-warning-banner.mx7-cofiles.vhx.tv,0,clean
bracorunar.cf,0,clean
bracust57l-covid.m.ppmail1.paddypower.it,0,clean
bradescovidaeprevidencia.b.br,0,clean
bradescovidaeprevidencia.com.br.eu2.cas.ms,0,clean
bradescovidaprevidencia.europ-assistance.com.br,0,clean
bradfordcovid19.com,1,['Fortinet']
bradirl-covid.m.ppmail1.paddypower.it,0,clean
brador-dogs.for.sale.ivirus.ru,0,clean
brador.com.boxer.dog.ivirus.ru,0,clean
brador.info.ivirus.ru,0,clean
bradoras.cachorras.aminal.com.ivirus.ru,0,clean
bradorey-covid-19.tweakers.net,0,clean
brados-com.videos.de.ivirus.ru,0,clean
braftermarshuecoronavpn.harvestapp.com,0,clean
braico.com.ivirus.ru,0,clean
braico.pro.ivirus.ru,0,clean
brain-covid19-chatbot-mmap-pay21.rch.line-apps.com,0,clean
brain-covid19-chatbot-obs-jp-internal-viruswall.sv.21.rch.line-apps.com,0,clean
brain-covid19-chatbot-viruswall.3t2.rch.line-apps.com,0,clean
brain-covid19-chatbot-viruswall.cast-chat-049-sv.21.rch.line-apps.com,0,clean
brain-covid19-chatbot-viruswall.cloudfront-test.rch.line-apps.com,0,clean
brain-covid19-chatbot-viruswall.lan-jenkins.sv.21.rch.line-apps.com,0,clean
brain-covid19-chatbot-viruswall.man-api-sv.21.rch.line-apps.com,0,clean
brain-covid19-chatbot-viruswall.sv.bucky-test221.rch.line-apps.com,0,clean
brain-covid19-chatbot-web-mmap-pay21.rch.line-apps.com,0,clean
brain-covid19-chatbot.bw.rch.line-apps.com,0,clean
brain-covid19-chatbot.live-api-jpsv.21.rch.line-apps.com,0,clean
brain-covid19-chatbot.viruswall.camera-log.sv.21.rch.line-apps.com,0,clean
brain-covid19-chatbot.viruswall.sv.21.rch.line-apps.com,0,clean
brain-covid19-chatbot.viruswall.sv.21.reserve.rch.line-apps.com,0,clean
brain-covid19-chatbotoreatest.rch.line-apps.com,0,clean
brain-covid19-chatbotssl.3.rch.line-apps.com,0,clean
brain-covid19-chatbotssl.sv.21.rch.line-apps.com,0,clean
brain-covid19-chatbotviruswallssl.3.rch.line-apps.com,0,clean
brain.in.ivirus.ru,0,clean
brainsplinter.ailserver.coronavirus-warning-banner.cofiles.vhx.tv,0,clean
brainsplinterblogautilityponeocovid19-sa.vhx.tv,0,clean
brainsplintercoronavirus-warning-banner.shop-cofiles.vhx.tv,0,clean
brainstorm-stopcovid19.adzerk.com,0,clean
braintreecheckout.ca,0,clean
brainxchange-bluecoronavak.harvestapp.com,0,clean
brainzczbluecoronavak.harvestapp.com,0,clean
brake-coronavirus.com,1,['Fortinet']
brake-coronavirus.com.ipaddress.com,0,clean
brakecorona.org,1,['Fortinet']
brakofcorona.nl,0,clean
bralight.fonarevka.ru.ivirus.ru,0,clean
bramericasil-covid.m.ppmail1.paddypower.it,0,clean
bramhtopcovid199.grepolis.com,0,clean
brams.ru.ivirus.ru,0,clean
brancaweb.brb.com.br.ivirus.ru,0,clean
branchcovidian.com,1,['Fortinet']
branchcovidians.com,1,['Fortinet']
brancovida.com.br,0,clean
brand-coronavirus-warning-bannermx1.cofiles.vhx.tv,0,clean
brand-covid-1935.zen.ly,0,clean
brand-covid19.talk.github.com,0,clean
brand-covid1996.obiwan.netflix.com,0,clean
brand-monday-160-105.stopcovid19.monday.com,0,clean
brand-siaga-covid19-api.backend2viruswall.sv.21.rch.line-apps.com,0,clean
brand-siaga-covid19-api.i.rch.line-apps.com,0,clean
brand-siaga-covid19-api.man-api-sv.21.rch.line-apps.com,0,clean
brand-siaga-covid19-api.shopcard.eecovid19.0.rch.line-apps.com,0,clean
brand-siaga-covid19-api.stickershop-internal.viruswall.sv.21.rch.line-apps.com,0,clean
brand-siaga-covid19-api.test2.int.rch.line-apps.com,0,clean
brand-siaga-covid19-api.viruswall-test2.3.rch.line-apps.com,0,clean
brand-siaga-covid19-api.viruswall.cloudfront-test.rch.line-apps.com,0,clean
brand-siaga-covid19-api.viruswall.rch.line-apps.com,0,clean
brand-siaga-covid19-api.viruswall.sv.21.hackth.rch.line-apps.com,0,clean
brand-siaga-covid19-apiflgkhjyitqmnlpj-promotion-viruswall.sv.21.rch.line-apps.com,0,clean
brand-siaga-covid19-apiiruswall.sbrand-siaga-covid19-api.bucky-test221.rch.line-apps.com,0,clean
brand-siaga-covid19-apiiruswallproxy-test.rch.line-apps.com,0,clean
brand-siaga-covid19-apiviruswall.sv.security-21.rch.line-apps.com,0,clean
brand-siaga-covid19-apiybrand-siaga-covid19-apitem.rch.line-apps.com,0,clean
brand-www.covid19f.w12.hoster.by,0,clean
brand.com.ivirus.ru,0,clean
brand.hc1covid19.pingone.com,0,clean
brand.linkedin.com.panpan0000.iloveu.mtsby.cdn.ncnda12345678stopcovid19.monday.com,0,clean
brand.staging.giochi.kr.i.covidm.ppmail1.paddypower.it,0,clean
brandboxhq.com,0,clean
brandcast.io,0,clean
brandcocovida.baseserver-auth.itd.netflix.net,0,clean
brandconcert.5t.siaga-covid19-api-0.rch.line-apps.com,0,clean
brandcorona.com,1,['Fortinet']
brandcoronavirusinfo.com,1,['Fortinet']
brandcovid-survey.dataforgoodmx1.urbandictionary.com,0,clean
brandcovid19.com,1,['Fortinet']
brandeis.appcovid-19.foxycart.ru,0,clean
branding-stopcovid19.adzerk.com,0,clean
brandlab.stopcovid19.adzerk.com,0,clean
brandnow.asia,0,clean
brandshoes.pt.stopcovid19.adzerk.com,0,clean
brandsvdev.rmcnmv.0.siaga-covid19-api.rch.line-apps.com,0,clean
brandwww.covid19f.w12.hoster.by,0,clean
brandyoswaldyoga.coronavirus-warning-banner.cofiles-forum.vhx.tv,0,clean
brapra7bu-covid19-violncia-contra-a-mulher.monday.com,0,clean
braries-theory.test.pro.ivirus.ru,0,clean
brary-and.dynamic.link.ivirus.ru,0,clean
brary.antivirus-programme-test.de,0,clean
brary.atu.kz.ivirus.ru,0,clean
brary.covida.nl,0,clean
brary.gcantivirus.test.staging.pyszne.pl,0,clean
brary.harvard.edu.ivirus.ru,0,clean
brary.ippro.com.ua.ivirus.ru,0,clean
brary.pro-virus.com,0,clean
brary.uakron.edu.ivirus.ru,0,clean
brarystudent.ru.ivirus.ru,0,clean
bras.ru.ivirus.ru,0,clean
brasal.com.br,0,clean
brasil-cosplunk-covidid.m.ppmail1.paddypower.it,0,clean
brasil-covid-accounting.m.ppmail1.paddypower.it,0,clean
brasil-covid-al.m.ppmail1.paddypower.it,0,clean
brasil-covid-cdn.m.ppmail1.paddypower.it,0,clean
brasil-covid-kr.covida.m.ppmail1.paddypower.it,0,clean
brasil-covid-virusm.m.ppmail1.paddypower.it,0,clean
brasil-covid.dbvirus.m.ppmail1.paddypower.it,0,clean
brasil-covid.espanol-m.ppmail1.paddypower.it,0,clean
brasil-covid.gamelauncher-m.ppmail1.paddypower.it,0,clean
brasil-covid.gf-m.ppmail1.paddypower.it,0,clean
brasil-covid.lab-m.ppmail1.paddypower.it,0,clean
brasil-covid.m-01.ppmail1.paddypower.it,0,clean
brasil-covid.m-austin.ppmail1.paddypower.it,0,clean
brasil-covid.m-covid-l.ppmail1.paddypower.it,0,clean
brasil-covid.m-cust108.ppmail1.paddypower.it,0,clean
brasil-covid.m-pipex-gw.ppmail1.paddypower.it,0,clean
brasil-covid.m.covidgiochi.ppmail1.paddypower.it,0,clean
brasil-covid.m.staff.ppmail1.paddypower.it,0,clean
brasil-covid.mcalifornia.ppmail1.paddypower.it,0,clean
brasil-covid.mdigital.ppmail1.paddypower.it,0,clean
brasil-covid.mil.ppmail1.paddypower.it,0,clean
brasil-covid.mmessenger.ppmail1.paddypower.it,0,clean
brasil-covid.msetup.ppmail1.paddypower.it,0,clean
brasil-covid.mwebsrv.ppmail1.paddypower.it,0,clean
brasil-covid.news.kr.m.ppmail1.paddypower.it,0,clean
brasil-covid.nm-m.ppmail1.paddypower.it,0,clean
brasil-covid.pc50m.ppmail1.paddypower.it,0,clean
brasil-covid.websites.m.ppmail1.paddypower.it,0,clean
brasil-covid.websrvm.ppmail1.paddypower.it,0,clean
brasil-covid19-portaltest.github.com,0,clean
brasil-covid19f.w12.hoster.by,0,clean
brasil-covidalpha.2016.faderm.ppmail1.paddypower.it,0,clean
brasil-covidprivate.m.ppmail1.paddypower.it,0,clean
brasil-dev.rmcnmv.0.siaga-covid19-api.rch.line-apps.com,0,clean
brasil-monday-1173737-37.chat.api-covid19-violncia-contra-a-mulher.monday.com,0,clean
brasil-www.covid19f.w12.hoster.by,0,clean
brasil.coronavirus.medlive.pt,0,clean
brasil.p8.webhosting-covid19-violncia-contra-a-mulher.monday.com,0,clean
brasil2013-covid19-violncia-contra-a-mulher.monday.com,0,clean
brasilaprender.org.br,0,clean
brasilcontracorona.com.br,0,clean
brasilcontracoronavirus.com.br,1,['Fortinet']
brasilcontracovid19.com.br,1,['Fortinet']
brasilcontraocorona.com,1,['Fortinet']
brasilcontraocovid-19american.ml,0,clean
brasilcoronavirus.com,1,['Fortinet']
brasilcoronavirus.com.br,1,['Fortinet']
brasilcoronavirus.info,1,['Fortinet']
brasilcoronavirus.org,1,['Fortinet']
brasilcovid.com.br,0,clean
brasilcovid19.com.br,0,clean
brasilcovid19.github.com,0,clean
brasilcovid19.web17521.github.com,0,clean
brasilp8.webhosting-covid19-violncia-contra-a-mulher.monday.com,0,clean
brasilsemcorona.com.br,1,['Fortinet']
brasilsemcoronavirus.com.br,1,['Fortinet']
brasilwww.covid19f.w12.hoster.by,0,clean
brasilxcovid19.com,1,"['Antiy-AVL', 'Fortinet']"
braskacoronavirus.com,0,clean
braskascovid19.com,0,clean
brasplanet.com.br,0,clean
brategy-nvisiumtestilnetwork.neocovid19.sa.looker.com,0,clean
brating.rings.for.sex.ivirus.ru,0,clean
bratone.com.ivirus.ru,0,clean
brator.left.in.ivirus.ru,0,clean
brators.for.men.ivirus.ru,0,clean
bratour.com.ua.ivirus.ru,0,clean
brava-sibir.ru.ivirus.ru,0,clean
brava.info.ivirus.ru,0,clean
bravecovid.com,1,"['CyRadar', 'Antiy-AVL', 'Forcepoint ThreatSeeker', 'Fortinet']"
bravegroup.com.br,0,clean
bravenewcoronavirusworld.com,1,['Fortinet']
bravenewcovidworld.com,1,['Fortinet']
bravenhao.covid19engineering.github.com,0,clean
bravethevirus.com,1,['Fortinet']
bravohostingcovid-19.foxycart.ru,0,clean
brawlinbroadsbootlegedition-server.autilityponeocovid19-sa.vhx.tv,0,clean
brawlinbroadsbootlegedition.coronavirus-warning-banner.cofiles-forum.vhx.tv,0,clean
brawlinbroadsii.coronavirus-warning-banner.dns1-cofiles.vhx.tv,0,clean
brawsigmavirus.github.com,0,clean
brayvbluecoronavpn.harvestapp.com,0,clean
brazen.acomponeocovid19.sa.agoda.com,0,clean
brazil.beta.covid-19-sprint.monday.com,0,clean
brazil.ecovida.hwigroup.net,0,clean
brazil.m7bit.stage1grtopcovid19.monday.com,0,clean
brazil.monday-2013-covid19-violncia-contra-a-mulher.monday.com,0,clean
brazilcoronavirus.com,1,['Fortinet']
brazilcovid19f.w12.hoster.by,0,clean
brazillab.org.br,0,clean
braziltravelguidelinescovid19.biz,0,clean
braziltravelguidelinescovid19.com,0,clean
brazilwww.covid19f.w12.hoster.by,0,clean
brazoyouecoronavpn.harvestapp.com,0,clean
brazucass.com.br,0,clean
brbrjbr4-v1-7.docs-antivirusww.uat.truecardev.com,0,clean
brcovid.com.br,0,clean
brcovid19.com.br,1,['Fortinet']
brcovid19.org,1,['Fortinet']
brcsuecoronavpn.harvestapp.com,0,clean
brduecoronavpn.harvestapp.com,0,clean
bre-cielo.tormenta.de.ivirus.ru,0,clean
bre.clip.in.ivirus.ru,0,clean
bre.du.show.business.ivirus.ru,0,clean
bre.envelhecimento.com.ivirus.ru,0,clean
bre.rodas.online.ivirus.ru,0,clean
bre.virus.madaline.jiaoyi.myhuaweicloud.com,0,clean
break-corona.com,1,['Fortinet']
break.line.in.ivirus.ru,0,clean
breakcorona.com,1,['Fortinet']
breakcorona.in,1,"['Kaspersky', 'Sophos', 'Fortinet']"
breakcoronavirus.com,1,"['Forcepoint ThreatSeeker', 'Sophos', 'Fortinet']"
breakcovid-19.com,1,['Fortinet']
breakcovid.com,1,['Fortinet']
breakcovid19.com,1,['Fortinet']
breakcovid19.info,1,['Fortinet']
breakcovid19.net,1,['Fortinet']
breakcovid19.org,1,['Fortinet']
breakcovidchain.ca,1,['Fortinet']
breakcovidchain.com,1,['Fortinet']
breakcovidchain.org,0,clean
breakfastwithcurtis-coronavirus-warning-banner.cofiles-forum.vhx.tv,0,clean
breakingcorona.com,1,['Fortinet']
breakingcoronavirus.b-cdn.net,0,clean
breakingcoronavirus.com,0,clean
breakingcoronavirus.news,1,['Fortinet']
breakingcoronavirusnews.com,1,['Fortinet']
breakingcovid-19.com,1,['Fortinet']
breakingcovid.com,1,['Fortinet']
breakingnewscorona.co.uk,1,['Fortinet']
breakingnewscorona.com,1,['Fortinet']
breakingnewscoronavirus.com,1,['Fortinet']
breakingquarantine.com,1,['Fortinet']
breakingthechains-server.autilityponeocovid19-sa.vhx.tv,0,clean
breakingthechains.coronavirus-warning-banner.dns1-cofiles.vhx.tv,0,clean
breakingthechainscoronavirus-warning-bannermx1.cofiles.vhx.tv,0,clean
breakpointeandcoronado.com,1,['Fortinet']
breakupatawedding-coronavirus-warning-bannermx1.cofiles.vhx.tv,0,clean
breastlove.staging.stopcovid19.adzerk.com,0,clean
breastlove.stagingtopcovid19.adzerk.com,0,clean
breastmilk-coronavirus-warning-banner.cofiles.mx01.vhx.tv,0,clean
breathing-together.dsi.ic.ac.uk,0,clean
breathingaftercorona.com,1,['Fortinet']
breathingroomailserver.coronavirus-warning-banner.cofiles.vhx.tv,0,clean
brederm.for.men.ivirus.ru,0,clean
brejodeareia.ma.gov.br,0,clean
brelle.com.ivirus.ru,0,clean
brelle.ru.ivirus.ru,0,clean
bremercovid19.com,0,clean
brendalomelitatusstopcovid19.monday.com,0,clean
brendondarby.server.autilityponeocovid19-sa.vhx.tv,0,clean
brentcoronavirus.co.uk,1,['Fortinet']
bres-season.ticket.delivery.ivirus.ru,0,clean
bresourse.org.ru.ivirus.ru,0,clean
bresse.ua.ivirus.ru,0,clean
bretagne.urgencescoronavirus.fr,1,['Fortinet']
breton9668-3covid-19.foxycart.ru,0,clean
brettlarkinyoga-server.autilityponeocovid19-sa.vhx.tv,0,clean
brettlarkinyogaserver.autilityponeocovid19-sa.vhx.tv,0,clean
brevirusdecomputador.blogspot.com,0,clean
brevivealcoronavirus.com,0,clean
brevivealcovid19.com,0,clean
brevivi-al-coronavirus.myshopify.com,0,clean
brevivialcoronavirus.com,0,clean
brew.in.ivirus.ru,0,clean
brewbooks.org.ivirus.ru,0,clean
brewhampshire-ailserver.coronavirus-warning-banner.cofiles.vhx.tv,0,clean
brewhampshire-coronavirus-warning-banner.dns1-cofiles.vhx.tv,0,clean
brexapps.com,0,clean
brexapps.ivaccine.brexapps.io,0,clean
brezhke.net.ivirus.ru,0,clean
brezhnev.ru.ivirus.ru,0,clean
brg-coronavirus-covid.com,1,['Fortinet']
brgoroo.ucoz.ua.ivirus.ru,0,clean
brhoil-covid.m.ppmail1.paddypower.it,0,clean
bri.ru.ivirus.ru,0,clean
bric.outlet.shopping.ivirus.ru,0,clean
brica-de.doce.de.ivirus.ru,0,clean
bricando.sonrisas.magicas.com.ivirus.ru,0,clean
bricoroman.com,1,['Fortinet']
bricovideo.ovh,0,clean
bricovidro.wix.com,0,clean
brics.prism.casino.ivirus.ru,0,clean
brid.ec.ivirus.ru,0,clean
bridcovid-19.biz,0,clean
bridcovid-19.co,0,clean
bridcovid-19.com,0,clean
bridcovid-19.info,0,clean
bridcovid-19.org,0,clean
bride.poker.run.ivirus.ru,0,clean
bride.ru.ivirus.ru,0,clean
bridge-8-qadiscovid19.sa-las.netflix.at,0,clean
bridgeapp.com,0,clean
bridgecovid19.com,1,['Fortinet']
bridgendcovidcleaning.co.uk,0,clean
bridgepage.eecovid19.0.rch.line-apps.com,0,clean
bridgewoodcorona.info,1,['Fortinet']
briel.ca.ivirus.ru,0,clean
brightin.bluecoronavak.harvestapp.com,0,clean
brightonquarantine.co.uk,0,clean
brightside.mtn.co.za.sacoronavirus.co.za.ebb.mtn.co.za.vipacc.duckdns.org,0,clean
brightwellcovid19.000webhostapp.com,0,clean
brightwellnavigatorrsea-funds-covid19.000webhostapp.com,0,clean
brihealthcare.co.uk,0,clean
brik-covid.nl,0,clean
brik.ru.ivirus.ru,0,clean
brika-artdeko.ru.ivirus.ru,0,clean
brika-diva.ru.ivirus.ru,0,clean
brika-ic.ru.ivirus.ru,0,clean
brika-sumok.com.ivirus.ru,0,clean
brika.chekov.co.ivirus.ru,0,clean
